"Family","Species.ssp.var","common.name","wild.cultivated","Herbaceous.woody","Trait","VALUE","WR2toCrop","WR2toWR1","Both","Neither","Direction.WR2toCrop","Direction.WR2toWR1"
"Asteraceae","Acmella_alba","Paracress wild relative 1","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Asteraceae","Acmella_alba","Paracress wild relative 1","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Asteraceae","Acmella_alba","Paracress wild relative 1","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","Phyllotaxis","Opposite",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Asteraceae","Acmella_alba_var._ecuadorensis","Paracress wild relative 2","Wild","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","GrowthDirection","Orthotropic",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","Phyllotaxis","Opposite",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","Branching","Branched",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","BranchingType","Monopodial",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","BranchingPosition","Basitonic",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","Flowering","Terminal",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","BranchingMechanism","Continuous",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","ShortShoots","Absent",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","Reiteration","NoData",0,0,0,1,"",""
"Asteraceae","Acmella_oleracea","Paracress","Cultivated","Herbaceous","BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"ShortShoots","Present",1,0,0,0,"Absent to Present",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_arguta","Hardy kiwi","Cultivated",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"ShortShoots","Present",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_chinensis","Kiwi wild relative 1","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"ShortShoots","Present",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_deliciosa","Kiwi","Cultivated",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"ShortShoots","Present",1,0,0,0,"Absent to Present",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_kolomikta","Kolomikta","Cultivated",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"Flowering","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"MeristemFunctioning","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"BranchingMechanism","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"ShortShoots","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_lijiangensis","Kiwi wild relative 2","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Kolomikta wild relative 1","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Silver vine wild relative 2","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_melanandra","Hardy kiwi wild relative 1","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_polygama","Silver vine","Cultivated",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"GrowthDirection","Orthotropic",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"Phyllotaxis","Spiral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"Branching","Branched",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"BranchingType","Monopodial",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"BranchingPosition","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"Flowering","Lateral",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"MeristemFunctioning","Indeterminate",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"BranchingMechanism","Continuous",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"ShortShoots","Absent",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"Reiteration","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Hardy kiwi wild relative 2","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Kolomikta wild relative 2","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Actinidiaceae","Actinidia_valvata","Silver vine wild relative 1","Wild",NA,"BasalBranching","NoData",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","GrowthDirection","Axis 1 Orthotropic Axis 2 Plagiotropic",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","Branching","Branched",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","BranchingType","Monopodial and Sympodial",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","Flowering","Terminal",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","Reiteration","Apical",0,0,0,1,"",""
"Malvaceae","Adansonia_digitata","African baobab","Cultivated","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","GrowthDirection","Axis 1 Orthotropic Axis 2 Plagiotropic",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","Phyllotaxis","Spiral",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","Branching","Branched",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","BranchingType","Monopodial and Sympodial",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","BranchingPosition","Acrotonic",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","Flowering","Terminal",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","MeristemFunctioning","Determinate",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","BranchingMechanism","Rhythmic",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","ShortShoots","Absent",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","Reiteration","Apical",0,0,0,1,"",""
"Malvaceae","Adansonia_gregorii","African baobab wild relative 1","Wild","Woody","BasalBranching","NoData",0,0,0,1,"",""
"Malvaceae","Adansonia_suarezensis","African baobab wild relative 2","Wild","Woody","GrowthDirection","Axis 1 Orthotropic Axis 2 Plagiotropic",0,0,0,1,"",""
